Content,Author,Date Created,Last Changed
"gercekten sikiyim artik kazanilmayan seciminizi. ruyanizda goremeyeceginiz bir cv var, kadinin first republicten ayrilmasinin svb ile alakasi bile yok, yukarida uyduruktan yazan yok wall streette iyi anilmiyormus falan alakasi yok.bu vatanin yetistirdigi en iyi evlatlardan birini, sirf sizin siyasi fikrinize uymuyor diye demediginizi birakmiyorsunuz.",onlyreal,02.06.2023 19:51,03.06.2023 06:48
erdoğan'ın olduğu yerde nasıl ilmini konuşturacak merak ettiğimdir.evvela faiz enflasyon arasındaki ilişkiyi nasıl gördüğüne dair açıklama yapmalıdır.,yeninickimcokhavali,02.06.2023 19:51,null
hala bu iktidardan ümitvar insanların olması şaşırtıyor. gerçi 50 milyon insanın karabulut kemal'in kazanacağını zannettiği bir ortamda şaşırtmaz.,yedinci element,02.06.2023 19:53,null
merkez bankası için adı geçiyormuş…,ekimmiroglu,02.06.2023 20:12,null
kız mıdır kadın mıdır bilmem.ekonomiden ne anlar.loading...,mtgs,02.06.2023 20:12,null
"hayatım boyunca chp dışında (son zamanlarda kerhen) oy vermemiş biriyim26 senelik sanayiciyim ve istanbulda reel sektörün tam ortasındayımşahap gibi vasıfsız, yeni şafak isimli paçavra yazarı ve emir kulu olmak dışında hiçbir işlevi olmayan birinden sonra objektif olarak cv den etkilenmemek mümkün değilfakat ülkenin para politikası uluslararası normlardan ve realiteden çok uzakkendi yalanlarına inanıp gerçekten ekonomist olduğunu zanneden cahil ve egolu birinin 2 dudağının arasında, şuursuzca verilen kararlar yüzünden finansman ve kredi sıkıntısı artık fabrikaları tefecilerin eline düşürdüsürdürülebilir bir ekonomik düzen lazım ama nureddin gibi şaklabanlarla, şahap gibi soytarılarla bu olmazvatanını seven biri olarak siyasetten bağımsız canı gönülden başarılı olmasını temenni ediyorumlütfen bağımsız olsunkula kulluk eden sefil insanlar yüzünden işinden olan, ocağı sönen milyonların ahını almasınallah yardımcısı olsunişi çok zor bu cahil siyasi otorite ile",emadit,02.06.2023 20:12,20:13
"recep tayyip erdoğan, sinan oğan ilk geldiğinde yaptığı eleman çıkışı gibi bu kadının da façasını en başta bi aşağı indirir. sonra da kendi kafasındakileri dikte etmeye başlar. daha sonra da bu hanım kızımız istifa edemeyeceği için affını istemedikleri sürece kör topal şekilde her gün hayata söverek işine devam eder. olabilecek en yüksek ihtimalli senaryo da budur.*",biz bilecikliyiz yok inkarimiz,02.06.2023 20:14,null
"hayatı boyunca kurumsal yaşamış kişi, dünyanın en büyük aile şirketinde nasıl rahat edip huzurlu olur bilemedim. belki de tayyibin seçimde yaşadığı korku ona çeşitli sözler verdirtmiştir; "" allam allam kazanırsak söz liyakatli yönetçem ekonomiyi, söz"" vs gibi. eğer gelirse abla, bence çokiy gelişme.",bizhaladeveyebiniyoruz,02.06.2023 20:15,null
"bosa gelmesin. erdogandan fazla bilse bile erdogandan fazla bildigine kimseyi inandiramayacaktir. sirf piyon olup rte proxyligi yapmak icin de o kadar egitime gerek yok. herhangi bir yandas gazetede iki kose yazisinda 4 dil at, merkez bankasi baskani da olursun, bakani da.",eksantirik milli,02.06.2023 20:19,null
hakkında gündemde olan bir iddia var. bakın burası çokomelli. zira ülkede algı sorunu olmasa da yorum sorunu var. yorumlara bakıyorum. bir kişinin iddiasının hakikat (fact) gibi ele alıp sayfalarca yorum kasılmış. dostlar siz iyi misiniz? bari cümle içinde iddia edilen falan deyin. veya iddia doğruysa gibi bir kalıp kullanın. neyse bunun dışında bu bayanın hükumet açısından bir öneminin olduğunu düşünmüyorum. burada bir sembol olarak yer alıyor. semboller kolayca değişir. önemli olan hükumetin tavrıdır. bu tavır değişmedikçe biri gelir biri gider. iddia doğru çıkarsa kendisinin ömrü çok kısa olacaktır. bunu bilemeyecek kadar bilgisiz ve umursamaz olduğunu da sanmıyorum.,adversary,18.01.2024 21:42,null
"babası abd'deki düzenimizi sizin için bozduk buyurmuş. sanıyorum bankacılık yasalarını ihlal etmek, yanlış ve yanıltıcı beyanlar vermek suçlamalarıyla açılan toplu davadan pek rahatları kaçmamış. ne güzel bu sayede bir değil 2 merkez bankası başkanımız birden olmuş. hem hafize hem de babasına çiftu çiftu maaş versek az olur.(bkz: tipik akpli gibi davranan kişi)(bkz: hafizeyi alana bir baba hindi bedava)",mein,18.01.2024 21:57,null
"güncel olay özelinde, ben bu hanımda 40 yaşına gelip anasının tosuncuğu, babasının biricik prensesi olmaktan sıyrılamamış ortalama türkiyeli havası alıyorum.yani şu an bu yazıyı okuyan birey olamamış, asla ailesinden kopamayan tıosuncuk ve prenseslerin bir yansıması kendisi.o yüzden herkes önce kendi anasına, babasına, çocuğuna bakıp öyle yorumlamalı konuyu.",buyuk orta dunya procesi,18.01.2024 22:05,null
eskiden merkez bankası başkanı kimdi bilmezdik.sayelerinde ailelerine kadar biliyoruz artık.,kryfrt,18.01.2024 22:13,null
"hafız gaye erman babasına bakacak kimse olmadığı için mecburen yanında götürüp oda vermiş, bu sizi neden rahatsız etti???",camelkahverengi,18.01.2024 22:16,null
"birileri operasyon çekiyor yine kendince. ülkede böyle şeyler ritüel olmuşken ve cimer'de bu tarz şikayetler doğrusuyla yanlışıyla binlerce örneğiyle fink atarken bunun servis edilmesinin arkasında gayeciğin başını yeme kokuları alıyorum. inşallah bişey yapamazlar da şu politikalar kör topal devam ettirilir, ekonomi de biraz rahatlar. aksi takdirde enflasyon bir gecede patlar, doların centi gelmez ülkeye.",cococugiller,18.01.2024 22:18,22:20
ekşi halkı hafize hanımı gömmeye başladıysa çok doğru yoldu ve canını yakmaya başlamış demektir,abbas the passenger,18.01.2024 22:21,null
kurumu sahiplenmek**,greejin,18.01.2024 22:23,null
"ben bu haberi, ' gotumuzu bile satiliga cikardik ama alan yok, secimden sonra dolar 40 a dogru ucacak sebebi de hafize ve babasi olacak ' diye yorumladim.tanim : bakislari bayaa eblek olan, hic de zeki biri imaji vermeyen 'baba kuzusu'.",vengence,18.01.2024 22:24,22:26
"ilk önce haber yalandır dedim ama baya gerçek görünüyor.bu nedir arkadaş.herhangi bir kurumun başına geçen, kendini sahibi sanıyor.nasıl bir döneme denk geldik.",babillion,18.01.2024 22:29,null
"gaye iyi de o hafize ismi, hafizeliğini yapacaktı er geç. bırak abd'yi isterse marsa gitsin bir adı hafize olan er geç hafizeliğini yapar. hafize",mustafafuatparlak,18.01.2024 22:30,null
"merkez bankasını babasının çiftliğine çevirmeye niyetli olan kişi. ümit özdağ'ın dediği gibi devlet adabı, kültürü olmayan kişileri böyle makamlara getirirseniz olacağı budur. hakkındaki son iddia rezalettir. hala da yalanlanmamıştır.",bakkal0706,18.01.2024 22:31,null
"hemen götümden bir iddia uydurup cimere yazıcam, siz de inanacaksınız söz mü?",ilyaz,18.01.2024 22:32,22:33
"ablamız faizi artırıp ihalecileri batırmaya başlayınca herhalde rahatsızlık yaratmış. şöyle ki; ablanın babasıyla ilgili mesele muhtemelen yeni değildir. o kısmı geçiyorum, zira gerçekse rezillik. ama bu tip şeyler anında duyulur. seçim arefesinde ortaya döküldüğüne göre, faiz ve ekonomik kriz ihalesi ablaya bırakılacak olabilir. beni ilgilendirmiyor, hepsi akpli sonuçta, yesinler birbirlerini. faizle maizle bu ekonomi düzelmez. kriz yalnızca ekonomik değil. devlet krizi var. aslında ortada bir devlet kalmadığı bile söylenebilir. hafize herhalde bıraktığı gibi bir ülke bulacağını sandı. durumu görünce babasını, eniştesini falan da desteğe çağırmış olabilir. bilemeyiz.",piirsikli,18.01.2024 22:35,null
"amerika nın böyle bir asset kolleksiyonu var. lazım olunca stoğundan o milletten kendi tedrisatından geçmişi bulup, yolluyor.(bkz: zalmay khalilzad)(bkz: hamid karzai)",noel gallagher,18.01.2024 22:40,null
"ülke öyle bir ülke ki ‘amerika gören vatandaşı bile gelip böyle görgüsüzlük yapabilir’ diyorken, bir yandan da ‘bu kadar değildir heralde bir i.nelik olabilir içinde’ diyor insan.",yaroglexinoglou,18.01.2024 22:40,null
"bileti iktidar tarafından kesilmiş, seçim sonrası yolcu edilecek gibimize gelendir.",se a sesss,18.01.2024 22:41,null
"(bkz: #160751229)""idrar dışkıya demiş ki; pis kokuyorsun""",once upon a time in khalkedon,18.01.2024 22:43,null
"açılın bizzat görmüş, selamlaşmış ben geldim.gaye hanım ankara'ya ilk geldiğinde güvenlik ve özel hayat nedeni ile yerini söylemeyeceğim sıradan bir apartman dairesinde kalıyordu. sıradan bir insan gibi asansöre biner, selamlaşır, guleryuzlu mütevazı bir insandır. çevresinde koruma ordusu olmadığı gibi merkez bankası başkanı oldugunuda biz çok sonra farkettik. hatta binanin önünde bekleyen aracın koruma olduğunu bile biz çok sonra öğrendik. hiç rahatsızlık vermediler. daha sonra sanirim lojmana taşındı. tanıdığım kadarı ile cevreside kendi gibi mutavaziydi.iftira atılıyor olma ihtimalini düşünüp, tek taraflı yorum yazmamak gerektiğini ilk elden tecrübe ediyorum şu anda. kısaca dostlar tuzluğu alıp, her olaya koşmamak lazım...",kafas,18.01.2024 22:46,null
gerçekten inanılmaz!,olabilitesiolsabari,18.01.2024 22:47,null
akıllara tansu çiller'i getirmiş tcmb başkanı.. özer uçuran çiller'de rivayete (iddiaya) göre başbakanlık ofisini kendi ofisi gibi kullanıyormuş.. hatta meşhur jet ski skeci. (o skeç yüzünden startv ceza alıp kanal kapanmıştı..) yine başka bir rivayete (iddiaya) göre uğur dündar'ı ofisine (başbakanlık konutuna) çağırmış.. iddia 1iddia 2(açıklama gelir mi? tabii ki de hayır. ama tcmb başkanı yüksek kiralardan ev bulamıyordu! dert değil ya.. özdere kampını kapatır gerekirse ofis olarak kullanırsınız.. havalar da güzel özdere'de. hele kışın şahane. bak tavsiye ederim.),bruderdeniz,19.01.2024 01:31,01:32
"geleceği parlak olduğu için itibar suikastine uğradığını düşündüğüm zeki türk kadını,bizim ülkemizin maalesef en büyük sorunu bu; parlak bir beyin, iyi bir eğitim, güçlü bir vizyon asla yeterli gelmiyor. mutlaka bir yerlere yanlamalısın. gaye için mücadele etme zamanı. pes etmemesi gerekiyor. hiç bir yere yanlamadan vura vura ilerlemeli ve doğru bildiğini yapmaya devam etmeli. erdoğan'ın kendisi ile ilgili düşünceleri biliniyor ve gayet net.ülkenin para politikası daha büyük bir misyonu olana kadar ona emanet. bunu onun dışında değiştirecek hiç bir güç yok. motivasyonuna saldıracaklar.yıpratmaya çalışacaklar.bel altı oynayacaklar.bunu yıllardır erdoğan'a da yaptılar. dimdik durdu, yılmadı, ayakta kaldı.ben kendisinin en az iki dönem devlet başkanlığı yapacak şekilde yetiştirildiğini ve buna göre planlandığını biliyorum. benim bildiğimi elbette ülke düşmanı pensilvanya lobisi ile kandil fareleriyle iç içe geçmiş kesimde biliyor. yürüyedur gaye.seni yolundan döndüremeyecekler.",sa de su da so da,19.01.2024 01:48,01:49
daha önceki mevkilerine nasıl geldiğini merak ettiğim kişi. zira ülkemizdeki davranışları ile şuan ki makamına çok daha hızla gelebilirdi.,dostayankoyanseksi,19.01.2024 01:49,null
başarılı bir iş kadını tebriks,deadlocker,19.01.2024 01:58,null
seni abdulhamid'in yalnızlığına terketmeyeceğiz hafize reyiz.t: pelikancı piçlere pabuç bırakmamasını umduğum mb başkanı,yeninickimcokhavali,19.01.2024 02:03,null
"yazık lan bu kadına. o kadar oku,kendini geliştir , amerika gibi hard kapitalizm ana vatanında üst seviye bir ekonomist ol sonra bin bir rica ile gelip milletin ne iş yaptığı belirsiz ,torpille milletin parasını yiyenlerle uğraş. artık idealist bir tavırlamı yoksa kişisel çıkarları için bu görevde kalıyor bilmiyorum ama idealist bir tavırla kalıyorsan bırak uğraşma bu insanlar bu millet eğitilmezdir.",istanbul sefiri,19.01.2024 02:14,null
"vay mehmet şimşek vay garibim tüm çileyi bu adam çekiyor, adam lise öğrencisi gibi kareli defter kullanıyorum diyor. diğerlerinin yaptığına bak. hakkın ödenmez mehmet şimşek",espender,19.01.2024 02:17,null
(bkz: itibar suikastı),rubai schikeste,19.01.2024 02:19,null
"piyasanin icinden biri olarak sunu soylemek isterim. gaye veya mehmet simsek'ten birisi istifa ederse ya da gorevden alinirsa bitik turkiye ekonomisini kimse kurtaramaz, erken secim olur. su anda ekonomiyi ayakta tutan tek sey bu 2 kisinin goreve gelmesi.",konigheinrich,19.01.2024 02:40,null
şecere,abdurrahmancildipak,19.01.2024 03:09,03:34
"pelıkan örgütü başbakanı yemiş örgüt, bu hanımefendiyi buharda pişirip yiyecek gibi duruyor ( yemeye o kadar alıskınlar ki artık saglıklı seceneklere yoneliyorlar sanırım buradan bakınca buharda pişiriyorlar gibi duruyor)ahhh gaye hanım ahhh, sen milli duygularını yüklen gel, burada senı uc bes operasyoncu yesin..aklın hafızalan izanın varsa istifa edersin yoksa seni kapıya sutlıcaklar ve sen bir omur ilmek ilmek ördüğün kariyerinle bas basa kalacaksın..yeniden amerika'ya dönersin diyeceğim ama gidip onlara da ''beni türkiyede pelikan ... örgütü yedi'' desen anca mcdonaldsa şube müdürü yaparlar..aç gözlerini sayın erkan, yiyecekler sizi sayın başkanım",ygtky,18.01.2024 19:15,null
"abd de yapamayacagi seyleri yapiyor anlasilan. tc deki bozul duzene uymus. yoksa merkez bankasini aile ciftligine donusturmek, ailece herkese emir yagdirmak abd toplumunda mumkun olmaz. tc de olur.",luciditysilent,18.01.2024 19:19,null
"yollamayin arkadas, bir insani da yemeyin ya. naci agbal’da da iyiye gitme ihtimali varken birden yollandi adam. su kadina chp+akp olarak sabir gosterelim. ulkenin daha da bitik olma ihtimali var mi? var, onu da soyluyor kadin zaten. bir insana sans verelim artik.",gucci mane,18.01.2024 19:24,null
"1) babasının fotoğrafları var, içten soruyorum sadece fotoğrafa bakarak adam size güven veriyor mu? bana vermiyor2) çok büyük paralar alarak abd den geldi, bunu ailece lütuf olarak söylemeleri kimseyi üzmüyor mu? 3) merkez bankası ve sosyal tesislerini hangi sıfatla kendi mülküymüş gibi kapattı bu aile? 4) babanın ve annenin (biri mühendis, diğeri öğretmen) ekonomi bilgileri nedir ki merkez bankası ve sosyal tesislerden çıkmıyor5) siz üst düzeysiniz de halk alt seviyede mi? 6) bu saate kadar herhangi bir açıklama yapmamanız kendinizi toplumdan üst seviyede görmeniz nedeniyle mi? bir söz vardır mağrurlanma padişahım senden büyük allah var, toplumda herkesin çok özel görevi var, çöplerimizi toplayan olmasa, itfaiyeci olmasa, kolluk kuvveti olmazsa, simit satan olmasa nasıl yaşarız, herkes özeldir, yazık size ailece, yazık, binlerce kez yazık",doktor13,18.01.2024 19:25,null
pelikan ekibinin bir oyunu gibi görünendir.lan başkan'ın bir dinlenme odası muhakkak vardır ve çocuğu ile orada zaman geçirebilir. bunda sıkıntı yok. babası söylendiği şekilde barzo gibi emir vermediyse problem göremediğimdir.koruma ve araç tahsisi konusu da hoş değil ama neredeyse okuma yazması olmayan vasıfsızları 'danışman' olarak atayıp onlara bu imkanları sağlayan berat efendinin avanesi bu eleştriyi yapabilecek son kişiler olmalıdır.,yeninickimcokhavali,18.01.2024 19:25,null
bu filmi izledik. yine fırtınalı günler bekler bizi ekonomide hayırlı olsun (:,deneme355,18.01.2024 19:34,19:35
merkez bankası aile şirketi olmuş desene.,harry cartier brooks,18.01.2024 19:35,null
"bir çok kız babasının hayalidir, ""kızım eczacı olsun, açalım bir eczane ben de dükkanda kasaya oturayım, nöbetçilik akşamları gelenle gidenle takılayım"" diye.iddialar doğruysa*, bunun babası bu hayali türkiye cumhuriyet merkez bankası ile gerçekleştirmiş.",michael jackson,18.01.2024 19:38,23:13
"görselhafize de geçer, gaye de uçar gider, babası da... şikayetteki haberler doğruysa yedi ceddine haram olsun, burunlarından oluk oluk gelsin. ben size başka bir şey diyeceğim. merkez bankası, benim rahmetli annemin emekli olduğu kurumdu. çalışan kalitesi ülkede muhtemelen başka bir kurumda olmadığı kadar yüksek, içindeki insanların bir cıvıklık olmadan altına üstüne saygılı ve sevgi dolu olduğu rüya gibi bir yerdi. dostlukları ömür boyu sürer, çalışanını azami şekilde korur kollar. bu kültüre bir şekilde temas etmişseniz, harflerden oluşan o oyunsuz tcmb logosu dahi sizde bir sıcaklık, güven ve saygınlık hissi uyandırırdı. benim üzüldüğüm bu güzide kurumun yine o kuruma değer katan çalışanları yok edilip, liyakatsizlik sınırı zorlanarak bir sirke dönüştürülmesidir. biz neden bu ülkede büyük emekle hayat bulmuş her güzelliği kaybediyoruz? tcmb'nin isminin bu skandallarla anılması ne kadar acı bir şey. özal döneminde başladı, ama tcmb bir kale olduğu için dayanabildiği kadar dayandı. izmir'de kapatılan tcmb dinlenme ve eğitim tesisinin bir benzeri istanbul güzelyalı'da vardı, çok daha ufak bir yer. çalışanlar tuzla tersanesinin gün geçtikçe kirlettiği bir koya kıyısı olan, mid century esintili bir mimariye sahip güzelyalı tesisine severek gelirdi. bir gün, koca tesis üzerindeki tüm binalarla birlikte bir kum depocusuna verildi. kimse anlam veremedi. kokuşmanın başladığı yılların ismi özal'dır. tcmb'nin denize kıyısı olan güzelyalı tesisinin kumcunun tekine peşkeş çekilmesini bir iki gazeteci haber yapmaya çalıştı ama susturuldular. bir okula devret, huzurevi yap, öğrenci kampı yap... kumcuya vermek ne demek ya. ha evet, hafize sen bildiğin gibi devam et. seni dokümante ederler, belgeselin de yapılır.not: tcmb kamp arazisinin büyük bir kısmını oluşturduğu pendik güzelyalı sahil şeridi ve dönen dolaplarla alakalı bir eski haber buldum, linkini paylaşıyorum: https://www.hurriyet.com.tr/…elesinin-oykusu-314893not2: benim de çocukluğumun bir takım güzel günleri güzelyalı kampında geçtiği için internette bu mekana ait fotografları aramıştım yıllar önce. eklediğim fotografta kampın plajı ve plaj lojmanlarını görebilirsiniz. fotograftaki ben değilim, fotodaki abimiz umarım sağlık sıhhat içinde hayatına devam ediyordur; tahminim bu fotografın 1960'ların ortalarında çekilmiş olduğu yönünde. fotografı ai marifetiyle biraz temizledim, netleştirdim.",kherei,18.01.2024 19:38,20:19
